CampaignID,Date,Channel,Product,State,ManagerCompany,AdSpend,Impressions,Clicks,CTR,CPC,Leads,Sales,Revenue,ROAS,CAC,Objective,Status,Rating,Manager
194,2025-07-15,Meta,Product C,MH,TCS,104769,85556,11221,0.131,92,2043,612,1918008,18.31,51.28,Awareness,Active,2,Meera
195,2025-10-08,Email,Product B,TN,Reliance,77102,108710,4132,0.038,49,407,122,619150,8.03,189.44,Sales,Active,2,Ananya
196,2025-08-01,Google,Product C,KA,Amazon,29964,6540,13372,2.045,73,2472,741,6194019,206.72,12.12,Lead Gen,Active,2,Sneha
197,2025-09-05,Google,Product D,DL,Accenture,138823,40971,2942,0.072,24,402,120,290280,2.09,345.33,Lead Gen,Active,4,Aisha
198,2025-08-16,Email,Product D,WB,Infosys,148552,147063,12883,0.088,35,690,207,675855,4.55,215.29,Sales,Paused,1,Kabir
199,2025-06-23,Meta,Product D,MH,Deloitte,118507,135055,12667,0.094,23,2466,739,1070811,9.04,48.06,Lead Gen,Paused,3,Neha
200,2025-07-08,Email,Product D,TS,Reliance,85557,151026,2198,0.015,5,340,102,558450,6.53,251.64,Awareness,Paused,2,Nisha
201,2025-10-14,Google,Product A,DL,Infosys,144795,29657,12880,0.434,28,778,233,1440406,9.95,186.11,Sales,Active,2,Arjun
202,2025-08-11,LinkedIn,Product A,WB,Accenture,146434,105885,12753,0.12,37,1576,472,917096,6.26,92.91,Awareness,Paused,4,Sneha
203,2025-09-28,Meta,Product C,DL,Deloitte,105974,116982,1415,0.012,56,213,63,273798,2.58,497.53,Awareness,Paused,2,Priya
204,2025-04-03,Email,Product D,WB,Deloitte,130111,47908,3683,0.077,59,294,88,426800,3.28,442.55,Awareness,Paused,2,Nisha
205,2025-06-13,LinkedIn,Product D,KA,Deloitte,142178,185350,13488,0.073,78,1874,562,1031270,7.25,75.87,Awareness,Active,2,Aditya
206,2025-06-10,LinkedIn,Product A,DL,EY,10085,30744,10066,0.327,6,1384,415,1111370,110.2,7.29,Sales,Paused,1,Ananya
207,2025-08-07,Meta,Product C,TN,EY,142732,79106,7871,0.099,33,574,172,458380,3.21,248.66,Sales,Paused,1,Nisha
208,2025-12-05,LinkedIn,Product B,DL,Infosys,95616,73808,10005,0.136,61,1674,502,942756,9.86,57.12,Sales,Paused,5,Aisha
209,2025-10-24,Google,Product B,WB,Reliance,28221,81927,346,0.004,74,40,12,113412,4.02,705.52,Awareness,Active,3,Vivaan
210,2025-03-05,Email,Product A,TN,Reliance,17627,157624,5065,0.032,27,649,194,249290,14.14,27.16,Sales,Active,1,Dev
211,2025-10-09,LinkedIn,Product C,KA,Amazon,17503,94068,7975,0.085,72,1511,453,1260699,72.03,11.58,Lead Gen,Paused,3,Sneha
212,2025-05-24,Meta,Product C,TS,Reliance,36590,156984,8584,0.055,14,1223,366,2322270,63.47,29.92,Awareness,Paused,5,Ishita
213,2025-04-17,Google,Product B,KA,Reliance,121245,52768,320,0.006,37,49,14,28938,0.24,2474.39,Lead Gen,Paused,4,Aarav
214,2025-01-23,YouTube,Product C,TS,TCS,14524,186229,10779,0.058,40,1389,416,3761888,259.01,10.46,Sales,Paused,5,Aisha
215,2025-02-12,YouTube,Product A,KA,Amazon,35932,185437,13309,0.072,28,2483,744,7221264,200.97,14.47,Awareness,Active,1,Neha
216,2025-04-28,Meta,Product A,WB,Infosys,40286,115540,14141,0.122,86,2401,720,3777840,93.78,16.78,Sales,Paused,2,Sneha
217,2025-05-12,Meta,Product D,TS,HDFC,130812,76327,4490,0.059,89,260,78,748644,5.72,503.12,Awareness,Paused,4,Meera
218,2025-03-18,Google,Product D,WB,TCS,40487,57719,7802,0.135,37,1330,399,485982,12.0,30.44,Lead Gen,Paused,5,Rahul
219,2025-03-22,Meta,Product A,KA,Infosys,133003,135212,2693,0.02,25,135,40,318080,2.39,985.21,Sales,Active,3,Nisha
220,2025-04-03,Google,Product A,WB,Accenture,7542,54274,10240,0.189,93,812,243,2193318,290.81,9.29,Awareness,Active,1,Aditya
221,2025-11-28,Google,Product A,WB,Amazon,105981,121963,2683,0.022,83,491,147,742350,7.0,215.85,Lead Gen,Active,1,Arjun
222,2025-10-30,LinkedIn,Product A,DL,HDFC,134323,184622,2945,0.016,59,157,47,453785,3.38,855.56,Lead Gen,Paused,5,Arjun
223,2025-11-30,LinkedIn,Product B,KA,Amazon,54161,64045,1690,0.026,61,172,51,56304,1.04,314.89,Sales,Active,5,Ananya
224,2025-03-18,Email,Product B,KA,EY,129436,37805,9275,0.245,38,591,177,380727,2.94,219.01,Sales,Active,2,Aarav
225,2025-03-04,YouTube,Product B,TN,Reliance,35380,173797,7186,0.041,82,780,234,942084,26.63,45.36,Awareness,Active,3,Ananya
226,2025-04-09,Email,Product A,WB,TCS,14260,92633,3918,0.042,63,541,162,206874,14.51,26.36,Awareness,Active,3,Rahul
227,2025-02-21,Google,Product B,TN,Accenture,61076,103050,11894,0.115,58,2308,692,4750580,77.78,26.46,Awareness,Active,2,Rahul
228,2025-05-06,Google,Product A,TS,Reliance,139209,163185,11365,0.07,77,1101,330,3013560,21.65,126.44,Awareness,Active,2,Aisha
229,2025-09-29,Meta,Product B,DL,TCS,124993,69098,12892,0.187,57,1547,464,4472960,35.79,80.8,Awareness,Active,5,Aisha
230,2025-02-09,Email,Product B,MH,Amazon,111100,108797,910,0.008,50,160,48,107280,0.97,694.38,Awareness,Paused,1,Diya
231,2025-11-13,Google,Product A,WB,Accenture,8314,131094,2283,0.017,70,353,105,196245,23.6,23.55,Awareness,Paused,5,Karan
232,2025-01-05,Meta,Product D,WB,HDFC,60965,180643,7555,0.042,69,674,202,685386,11.24,90.45,Lead Gen,Active,5,Neha
233,2025-06-26,Email,Product B,WB,Amazon,133424,82497,3433,0.042,66,225,67,392955,2.95,593.0,Lead Gen,Paused,5,Ananya
234,2025-09-30,Email,Product A,DL,TCS,130920,144584,646,0.004,96,56,16,73984,0.57,2337.86,Lead Gen,Active,5,Aisha
235,2025-09-28,Google,Product B,TN,HDFC,77071,138670,3306,0.024,41,417,125,862500,11.19,184.82,Awareness,Paused,3,Aditya
236,2025-03-30,YouTube,Product C,WB,HDFC,72770,102435,10561,0.103,81,710,213,270723,3.72,102.49,Lead Gen,Active,1,Vivaan
237,2025-08-06,YouTube,Product D,DL,EY,69889,149245,9738,0.065,49,1278,383,1426675,20.41,54.69,Awareness,Active,1,Priya
238,2025-07-06,Email,Product A,KA,Reliance,48783,160161,1014,0.006,32,85,25,245525,5.03,573.92,Lead Gen,Active,4,Aditya
239,2025-07-20,Email,Product C,DL,Deloitte,11181,162429,5816,0.036,12,579,173,1381924,123.6,19.31,Sales,Paused,3,Tanvi
240,2025-02-10,LinkedIn,Product A,KA,Amazon,124329,53351,4182,0.078,45,524,157,1485848,11.95,237.27,Sales,Paused,5,Ananya
241,2025-02-27,LinkedIn,Product A,KA,Reliance,21108,18349,12690,0.692,76,2175,652,3668152,173.78,9.7,Lead Gen,Active,5,Aditya
242,2025-01-20,LinkedIn,Product A,MH,Accenture,66931,77106,11885,0.154,49,2230,669,4673634,69.83,30.01,Lead Gen,Paused,1,Meera
243,2025-06-08,Meta,Product B,WB,EY,119837,55491,4827,0.087,51,530,159,1418598,11.84,226.11,Sales,Active,1,Dev
244,2025-10-25,YouTube,Product B,KA,Deloitte,133697,86804,1635,0.019,13,131,39,312468,2.34,1020.59,Awareness,Paused,4,Ananya
245,2025-03-07,Meta,Product D,DL,Deloitte,148584,181553,14778,0.081,100,825,247,1701089,11.45,180.1,Awareness,Paused,4,Meera
246,2025-12-23,Email,Product D,WB,Infosys,75358,48233,10124,0.21,52,857,257,379332,5.03,87.93,Awareness,Active,5,Yash
247,2025-09-26,Meta,Product C,WB,Infosys,62188,74900,14540,0.194,50,1801,540,1380780,22.2,34.53,Sales,Active,2,Tanvi
248,2025-11-17,Google,Product A,TN,Amazon,113288,147247,2616,0.018,9,133,39,88218,0.78,851.79,Sales,Active,4,Dev
249,2025-02-12,Meta,Product A,KA,TCS,134348,178790,3664,0.02,92,196,58,355424,2.65,685.45,Lead Gen,Active,1,Priya
250,2025-09-16,Email,Product C,DL,HDFC,72498,143834,9448,0.066,24,1633,489,4112001,56.72,44.4,Awareness,Paused,4,Karan
251,2025-07-31,LinkedIn,Product C,TS,Infosys,88204,65290,9742,0.149,30,860,258,657384,7.45,102.56,Sales,Active,4,Ananya
252,2025-04-04,LinkedIn,Product C,WB,Accenture,16734,20126,13891,0.69,47,1859,557,1699964,101.59,9.0,Lead Gen,Paused,2,Ishita
253,2025-01-24,YouTube,Product D,KA,Infosys,104179,27554,11570,0.42,50,876,262,603124,5.79,118.93,Awareness,Paused,1,Meera
254,2025-08-24,YouTube,Product C,TS,TCS,30525,69935,2491,0.036,51,424,127,1005332,32.93,71.99,Sales,Paused,2,Karan
255,2025-05-24,Meta,Product D,WB,TCS,20491,88199,6253,0.071,33,893,267,829302,40.47,22.95,Lead Gen,Paused,3,Yash
256,2025-10-27,Email,Product D,KA,EY,17586,106263,4620,0.043,78,397,119,376635,21.42,44.3,Awareness,Active,4,Karan
257,2025-05-10,YouTube,Product C,WB,Deloitte,26951,136285,8046,0.059,37,741,222,2092794,77.65,36.37,Sales,Active,4,Dev
258,2025-12-03,Google,Product A,KA,TCS,78812,171854,977,0.006,87,116,34,70958,0.9,679.41,Sales,Active,2,Nisha
259,2025-01-03,Email,Product C,MH,Deloitte,15010,150916,13732,0.091,50,2266,679,5243917,349.36,6.62,Awareness,Active,5,Meera
260,2025-03-17,Google,Product C,DL,Deloitte,81270,104110,6821,0.066,74,342,102,593640,7.3,237.63,Awareness,Paused,5,Rohan
261,2025-02-09,Google,Product B,DL,Amazon,92943,7120,6748,0.948,97,982,294,870240,9.36,94.65,Awareness,Paused,3,Meera
262,2025-10-21,LinkedIn,Product C,TS,TCS,58438,42294,12800,0.303,12,1098,329,3113985,53.29,53.22,Sales,Active,2,Ananya
263,2025-02-10,Email,Product C,WB,Amazon,98658,58774,1077,0.018,9,140,42,269430,2.73,704.7,Lead Gen,Active,1,Aditya
264,2025-09-20,Email,Product D,WB,EY,5742,74959,1250,0.017,60,65,19,82327,14.34,88.34,Sales,Active,5,Neha
265,2025-08-02,Meta,Product B,MH,TCS,38451,62896,780,0.012,100,144,43,136396,3.55,267.02,Lead Gen,Active,5,Diya
266,2025-10-21,LinkedIn,Product A,TN,Deloitte,74066,128321,2235,0.017,73,232,69,169395,2.29,319.25,Sales,Active,5,Yash
267,2025-11-21,LinkedIn,Product A,KA,Accenture,107228,12441,2715,0.218,14,372,111,1101453,10.27,288.25,Lead Gen,Paused,3,Nisha
268,2025-09-01,Email,Product D,MH,Amazon,86450,148022,11343,0.077,74,1532,459,2961468,34.26,56.43,Awareness,Active,1,Vivaan
269,2025-10-07,Email,Product D,TN,Amazon,9789,163647,2945,0.018,65,350,105,406140,41.49,27.97,Awareness,Active,3,Aditya
270,2025-11-10,LinkedIn,Product B,TS,Deloitte,144809,190007,14360,0.076,60,1362,408,3225648,22.28,106.32,Sales,Active,3,Tanvi
271,2025-01-09,YouTube,Product A,MH,Amazon,49154,105330,8690,0.083,96,762,228,484272,9.85,64.51,Awareness,Paused,3,Arjun
272,2025-07-13,YouTube,Product A,KA,TCS,43541,78485,11355,0.145,99,1429,428,2415204,55.47,30.47,Awareness,Active,5,Kabir
273,2025-01-07,Meta,Product C,WB,Amazon,104826,75667,2365,0.031,29,128,38,217778,2.08,818.95,Sales,Active,4,Karan
274,2025-03-22,LinkedIn,Product D,MH,EY,62184,93484,6546,0.07,82,599,179,662121,10.65,103.81,Lead Gen,Paused,3,Aarav
275,2025-11-10,YouTube,Product C,WB,HDFC,42875,25507,10789,0.423,57,761,228,1713192,39.96,56.34,Sales,Active,3,Vivaan
276,2025-03-25,YouTube,Product B,KA,Reliance,97865,68945,2673,0.039,89,144,43,102641,1.05,679.62,Sales,Paused,4,Rohan
277,2025-12-19,LinkedIn,Product B,KA,Accenture,86421,38972,7773,0.199,88,1211,363,2068374,23.93,71.36,Sales,Paused,5,Diya
278,2025-08-01,Meta,Product B,WB,TCS,45010,70350,4537,0.064,77,741,222,1338438,29.74,60.74,Lead Gen,Paused,4,Yash
279,2025-07-23,LinkedIn,Product D,MH,HDFC,104111,180832,9889,0.055,42,556,166,523730,5.03,187.25,Awareness,Paused,4,Aisha
280,2025-12-28,Meta,Product D,TN,Infosys,94500,58827,2100,0.036,38,287,86,615244,6.51,329.27,Sales,Active,1,Kabir
281,2025-12-14,Google,Product C,TN,Deloitte,97855,12756,2259,0.177,48,225,67,659548,6.74,434.91,Lead Gen,Paused,1,Karan
282,2025-09-15,Google,Product C,TS,Amazon,112041,193797,776,0.004,22,134,40,203720,1.82,836.13,Sales,Paused,5,Diya
283,2025-10-25,Google,Product A,WB,Amazon,81232,167925,11946,0.071,92,1171,351,1832571,22.56,69.37,Lead Gen,Paused,3,Aisha
284,2025-12-01,Google,Product A,WB,TCS,13649,82081,8308,0.101,41,990,297,2453220,179.74,13.79,Lead Gen,Active,5,Rohan
285,2025-04-14,LinkedIn,Product D,TN,TCS,122667,18027,12505,0.694,35,1805,541,2079604,16.95,67.96,Awareness,Active,1,Ishita
286,2025-05-07,YouTube,Product D,TS,EY,110905,62811,6293,0.1,71,824,247,558961,5.04,134.59,Awareness,Active,5,Diya
287,2025-01-09,Meta,Product D,MH,Accenture,82974,180687,5291,0.029,94,403,120,697080,8.4,205.89,Lead Gen,Paused,3,Aarav
288,2025-12-18,LinkedIn,Product B,TN,Accenture,119374,73644,12740,0.173,57,955,286,2348632,19.67,125.0,Lead Gen,Active,3,Aisha
289,2025-04-30,Email,Product D,TS,Reliance,133078,73983,8859,0.12,75,973,291,1406694,10.57,136.77,Sales,Paused,3,Vivaan
290,2025-09-19,LinkedIn,Product D,DL,TCS,114927,96213,2620,0.027,20,472,141,799611,6.96,243.49,Awareness,Paused,4,Karan
291,2025-09-23,Email,Product B,DL,EY,100897,131216,6075,0.046,22,1205,361,2500647,24.78,83.73,Lead Gen,Paused,3,Aisha
292,2025-04-20,YouTube,Product C,TS,HDFC,119128,124846,13460,0.108,94,2264,679,4235602,35.56,52.62,Sales,Paused,1,Kabir
293,2025-12-21,LinkedIn,Product A,WB,EY,31463,110770,5822,0.053,71,936,280,2444960,77.71,33.61,Awareness,Active,1,Vivaan
294,2025-08-24,LinkedIn,Product A,MH,Deloitte,51713,193933,762,0.004,12,82,24,228216,4.41,630.65,Sales,Paused,2,Aditya
295,2025-05-04,Meta,Product D,KA,Reliance,121525,171278,8813,0.051,88,633,189,1130409,9.3,191.98,Awareness,Active,1,Dev
296,2025-11-02,YouTube,Product B,DL,Reliance,65912,148163,14560,0.098,61,818,245,1230145,18.66,80.58,Lead Gen,Active,5,Aisha
297,2025-08-28,YouTube,Product A,MH,TCS,6330,12883,11167,0.867,98,620,186,208506,32.94,10.21,Lead Gen,Paused,2,Aisha
298,2025-10-03,LinkedIn,Product B,TN,Amazon,94595,67477,3335,0.049,83,423,126,323190,3.42,223.63,Lead Gen,Active,3,Nisha
299,2025-08-16,LinkedIn,Product B,WB,Infosys,58078,39619,3244,0.082,38,615,184,1100136,18.94,94.44,Lead Gen,Active,1,Nisha
300,2025-08-16,YouTube,Product D,WB,Deloitte,79750,142423,12442,0.087,13,2217,665,4972870,62.36,35.97,Lead Gen,Paused,4,Aarav
301,2025-02-09,Google,Product D,TS,Amazon,10292,173732,14027,0.081,30,2801,840,4535160,440.65,3.67,Sales,Active,1,Arjun
302,2025-09-29,Meta,Product B,KA,Infosys,40587,45971,721,0.016,94,85,25,66900,1.65,477.49,Lead Gen,Active,4,Kabir
303,2025-09-15,Google,Product C,TS,Reliance,101991,60741,1814,0.03,75,313,93,156333,1.53,325.85,Awareness,Active,1,Diya
304,2025-08-15,LinkedIn,Product D,DL,Accenture,148665,75749,5258,0.069,90,1010,303,499041,3.36,147.19,Awareness,Active,2,Nisha
305,2025-08-11,Meta,Product A,MH,HDFC,8651,106505,6177,0.058,91,337,101,671751,77.65,25.67,Sales,Paused,2,Arjun
306,2025-07-14,Email,Product C,TN,HDFC,63560,122691,13113,0.107,22,2453,735,4024125,63.31,25.91,Awareness,Active,4,Ishita
307,2025-02-20,Google,Product A,TN,Deloitte,45529,14284,5846,0.409,75,611,183,1021506,22.44,74.52,Sales,Paused,5,Ananya
308,2025-03-20,Google,Product D,DL,Infosys,139468,44863,13488,0.301,41,1318,395,2913915,20.89,105.82,Awareness,Paused,5,Neha
309,2025-10-04,Google,Product D,MH,HDFC,121237,108572,11509,0.106,85,741,222,435564,3.59,163.61,Sales,Active,3,Arjun
310,2025-02-11,LinkedIn,Product D,DL,EY,8468,181511,12954,0.071,9,1407,422,1307778,154.44,6.02,Awareness,Active,3,Tanvi
311,2025-06-15,Google,Product D,KA,TCS,70088,168159,6296,0.037,96,1221,366,3614982,51.58,57.4,Sales,Paused,3,Tanvi
312,2025-04-04,YouTube,Product B,DL,Deloitte,62587,33279,3952,0.119,67,426,127,1089914,17.41,146.92,Awareness,Paused,1,Diya
313,2025-02-19,YouTube,Product D,MH,Reliance,58063,31939,14228,0.445,82,2167,650,4782050,82.36,26.79,Lead Gen,Paused,4,Kabir
314,2025-03-17,Google,Product B,WB,Accenture,121851,166200,2284,0.014,70,219,65,528385,4.34,556.4,Awareness,Active,3,Rahul
315,2025-05-30,Email,Product D,WB,Accenture,88527,14398,12974,0.901,26,722,216,627480,7.09,122.61,Awareness,Active,3,Karan
316,2025-12-04,LinkedIn,Product B,WB,Infosys,110191,109049,13207,0.121,58,690,207,1990719,18.07,159.7,Lead Gen,Active,4,Nisha
317,2025-08-25,YouTube,Product D,TS,HDFC,19246,92029,11814,0.128,47,789,236,368160,19.13,24.39,Lead Gen,Active,3,Sneha
318,2025-11-05,LinkedIn,Product A,DL,Accenture,69429,10941,3134,0.286,23,437,131,652380,9.4,158.88,Awareness,Paused,2,Tanvi
319,2025-06-04,Meta,Product C,WB,Amazon,106598,22458,4460,0.199,21,778,233,1430853,13.42,137.02,Sales,Active,4,Priya
320,2025-02-14,YouTube,Product C,TN,Accenture,55395,98611,9757,0.099,9,1260,378,759780,13.72,43.96,Awareness,Active,5,Aarav
321,2025-08-24,Email,Product D,WB,Infosys,101174,158937,1028,0.006,12,179,53,200605,1.98,565.22,Lead Gen,Paused,4,Kabir
322,2025-07-23,Google,Product D,TS,TCS,143257,32565,12190,0.374,59,833,249,621504,4.34,171.98,Lead Gen,Paused,4,Aarav
323,2025-09-09,LinkedIn,Product D,DL,Deloitte,44109,187357,13782,0.074,27,1172,351,1898910,43.05,37.64,Sales,Active,5,Vivaan
324,2025-03-14,Meta,Product D,WB,EY,140195,30654,6660,0.217,38,550,165,1188990,8.48,254.9,Awareness,Active,1,Ananya
325,2025-01-07,Meta,Product D,TS,Accenture,55481,187609,6069,0.032,17,1014,304,1284704,23.16,54.71,Awareness,Paused,3,Diya
326,2025-12-08,YouTube,Product D,MH,Amazon,133222,31966,13899,0.435,87,1067,320,2924800,21.95,124.86,Lead Gen,Active,1,Aisha
327,2025-01-28,LinkedIn,Product D,DL,Deloitte,99076,179674,987,0.005,75,81,24,179616,1.81,1223.16,Awareness,Active,3,Nisha
328,2025-07-06,LinkedIn,Product C,DL,Reliance,19422,103282,14701,0.142,79,1659,497,3054065,157.25,11.71,Awareness,Paused,4,Arjun
329,2025-06-06,Google,Product A,KA,Infosys,20545,144407,14961,0.104,45,1576,472,2682376,130.56,13.04,Lead Gen,Paused,5,Karan
330,2025-02-07,Meta,Product C,MH,EY,21248,38399,2118,0.055,91,135,40,263200,12.39,157.39,Awareness,Active,5,Arjun
331,2025-12-04,Email,Product C,KA,Reliance,8490,82587,4565,0.055,47,479,143,1024595,120.68,17.72,Lead Gen,Paused,5,Tanvi
332,2025-10-09,Email,Product A,KA,EY,73085,31551,14837,0.47,22,1201,360,1005840,13.76,60.85,Awareness,Active,2,Karan
333,2025-02-14,Email,Product D,DL,Accenture,115664,184464,728,0.004,12,64,19,103379,0.89,1807.25,Lead Gen,Paused,3,Dev
334,2025-10-18,Email,Product C,DL,TCS,63607,5560,14765,2.656,43,1462,438,2221974,34.93,43.51,Lead Gen,Paused,4,Arjun
335,2025-10-24,Meta,Product A,MH,EY,127217,45492,13888,0.305,50,2416,724,1862128,14.64,52.66,Sales,Paused,5,Arjun
336,2025-02-18,Google,Product A,TS,Accenture,93500,118105,3398,0.029,84,181,54,179226,1.92,516.57,Sales,Paused,4,Kabir
337,2025-07-01,LinkedIn,Product D,DL,HDFC,114523,112549,7355,0.065,40,1210,363,1355079,11.83,94.65,Awareness,Active,4,Priya
338,2025-05-02,Meta,Product D,WB,Accenture,76275,146952,13053,0.089,63,1425,427,2734508,35.85,53.53,Lead Gen,Active,5,Ishita
339,2025-02-01,Meta,Product B,MH,Deloitte,80721,148541,14319,0.096,7,2302,690,6078210,75.3,35.07,Sales,Paused,4,Aditya
340,2025-10-02,Email,Product B,DL,Reliance,35196,110368,3884,0.035,24,767,230,899990,25.57,45.89,Lead Gen,Active,3,Meera
341,2025-09-25,YouTube,Product A,DL,HDFC,73931,156225,1894,0.012,33,138,41,408319,5.52,535.73,Sales,Active,4,Karan
342,2025-01-27,Google,Product A,TN,EY,138441,87804,4143,0.047,79,482,144,1186560,8.57,287.22,Sales,Active,4,Ishita
343,2025-11-04,Email,Product C,KA,Accenture,29866,96560,9243,0.096,30,1570,471,2068161,69.25,19.02,Lead Gen,Paused,4,Vivaan
344,2025-03-12,LinkedIn,Product B,DL,HDFC,78766,76799,8368,0.109,100,1149,344,3056784,38.81,68.55,Sales,Active,1,Aarav
345,2025-09-02,Google,Product B,TS,Infosys,149871,192125,9684,0.05,93,1463,438,2240808,14.95,102.44,Sales,Paused,4,Aditya
346,2025-07-21,Google,Product D,TN,TCS,136475,126515,10903,0.086,36,770,231,1835757,13.45,177.24,Lead Gen,Paused,4,Aisha
347,2025-05-20,YouTube,Product C,KA,EY,148142,112307,6635,0.059,78,1021,306,1373634,9.27,145.1,Awareness,Active,5,Sneha
348,2025-07-10,Email,Product C,MH,EY,51145,102537,7939,0.077,16,1145,343,1742783,34.08,44.67,Sales,Active,2,Rahul
349,2025-06-27,Google,Product B,DL,Reliance,58379,67375,7331,0.109,67,1307,392,2979592,51.04,44.67,Awareness,Active,4,Yash
350,2025-06-11,YouTube,Product C,MH,Reliance,139205,102694,11773,0.115,84,1407,422,3175972,22.82,98.94,Awareness,Active,1,Nisha
351,2025-11-22,Google,Product C,WB,Amazon,37054,148722,7102,0.048,54,772,231,2163546,58.39,48.0,Awareness,Active,1,Neha
352,2025-09-01,Google,Product D,DL,Reliance,108839,12513,6834,0.546,14,1145,343,2824262,25.95,95.06,Lead Gen,Paused,2,Yash
353,2025-10-29,Email,Product D,TN,Infosys,116727,142274,320,0.002,76,47,14,38472,0.33,2483.55,Lead Gen,Active,2,Dev
354,2025-06-26,Meta,Product A,KA,Accenture,18599,33074,14915,0.451,22,2372,711,3982311,214.11,7.84,Lead Gen,Paused,3,Aarav
355,2025-03-10,Google,Product A,TS,Deloitte,84602,11176,8818,0.789,77,1524,457,3028996,35.8,55.51,Awareness,Active,1,Arjun
356,2025-01-16,Google,Product D,KA,Infosys,55348,93319,14593,0.156,80,1839,551,3344570,60.43,30.1,Awareness,Paused,2,Ishita
357,2025-07-15,Google,Product B,TS,Infosys,12634,170761,11014,0.064,72,1456,436,523200,41.41,8.68,Sales,Active,5,Rahul
358,2025-07-22,Google,Product B,TS,Amazon,80102,132716,4815,0.036,94,878,263,992562,12.39,91.23,Sales,Paused,1,Aditya
359,2025-10-06,LinkedIn,Product B,TS,Amazon,126765,170006,4717,0.028,81,613,183,1298385,10.24,206.79,Sales,Active,4,Tanvi
360,2025-09-15,Google,Product A,TS,Amazon,136664,101431,9175,0.09,61,1139,341,1381391,10.11,119.99,Sales,Active,2,Dev
361,2025-05-29,Meta,Product D,TS,EY,7634,165050,2725,0.017,27,369,110,619190,81.11,20.69,Awareness,Paused,1,Vivaan
362,2025-10-13,YouTube,Product A,WB,Deloitte,135902,44561,13962,0.313,90,1274,382,503094,3.7,106.67,Sales,Active,3,Meera
363,2025-07-24,Meta,Product C,KA,TCS,88684,126709,14588,0.115,25,1572,471,3777891,42.6,56.41,Lead Gen,Paused,4,Kabir
364,2025-05-04,Meta,Product B,DL,HDFC,143804,91491,7272,0.079,85,796,238,2312408,16.08,180.66,Sales,Active,3,Kabir
365,2025-09-06,Email,Product C,WB,Infosys,10694,19438,12036,0.619,12,2357,707,2426424,226.9,4.54,Awareness,Active,1,Rohan
366,2025-04-20,YouTube,Product C,MH,Amazon,30659,152319,9942,0.065,22,1604,481,2187107,71.34,19.11,Sales,Paused,1,Yash
367,2025-08-26,Google,Product A,TS,Infosys,124411,153709,9460,0.062,21,670,201,1831713,14.72,185.69,Lead Gen,Active,2,Karan
368,2025-12-10,Google,Product D,TN,EY,19801,100377,7322,0.073,54,1147,344,1688696,85.28,17.26,Awareness,Paused,1,Yash
369,2025-07-13,Google,Product C,TN,TCS,79054,131728,2568,0.019,96,330,99,279675,3.54,239.56,Lead Gen,Paused,5,Dev
370,2025-09-22,Google,Product C,TS,Deloitte,15841,190482,8836,0.046,8,862,258,1693770,106.92,18.38,Sales,Active,3,Aditya
371,2025-07-24,Email,Product A,MH,Accenture,121544,72570,1326,0.018,26,255,76,363584,2.99,476.64,Awareness,Paused,5,Ananya
372,2025-03-05,Meta,Product C,WB,Infosys,23575,10076,4231,0.42,86,365,109,920941,39.06,64.59,Sales,Paused,5,Rohan
373,2025-01-09,Meta,Product C,DL,Accenture,12609,31324,9047,0.289,69,1434,430,2408430,191.01,8.79,Lead Gen,Active,2,Neha
374,2025-10-20,Email,Product A,TS,Reliance,6229,155675,13055,0.084,70,1157,347,3188930,511.95,5.38,Sales,Active,3,Tanvi
375,2025-08-04,YouTube,Product B,TN,Amazon,7697,94743,2922,0.031,67,465,139,1092957,142.0,16.55,Awareness,Active,3,Yash
376,2025-06-12,Google,Product D,WB,Amazon,145888,192237,1557,0.008,11,268,80,337040,2.31,544.36,Sales,Paused,5,Arjun
